-1.000000,-1.000000
-0.999695,-0.999980
-0.999390,-0.999959
-0.999084,-0.999939
-0.998779,-0.999918
-0.998473,-0.999898
-0.998168,-0.999877
-0.997862,-0.999857
-0.997556,-0.999836
-0.997250,-0.999815
-0.996944,-0.999795
-0.996637,-0.999774
-0.996331,-0.999753
-0.996024,-0.999732
-0.995718,-0.999711
-0.995411,-0.999690
-0.995104,-0.999669
-0.994797,-0.999648
-0.994490,-0.999627
-0.994182,-0.999606
-0.993875,-0.999585
-0.993567,-0.999564
-0.993260,-0.999542
-0.992952,-0.999521
-0.992644,-0.999500
-0.992336,-0.999478
-0.992028,-0.999457
-0.991719,-0.999436
-0.991411,-0.999414
-0.991102,-0.999393
-0.990794,-0.999371
-0.990485,-0.999349
-0.990176,-0.999328
-0.989867,-0.999306
-0.989558,-0.999284
-0.989248,-0.999262
-0.988939,-0.999241
-0.988629,-0.999219
-0.988320,-0.999197
-0.988010,-0.999175
-0.987700,-0.999153
-0.987390,-0.999131
-0.987080,-0.999109
-0.986769,-0.999087
-0.986459,-0.999064
-0.986148,-0.999042
-0.985838,-0.999020
-0.985527,-0.998998
-0.985216,-0.998975
-0.984905,-0.998953
-0.984594,-0.998930
-0.984282,-0.998908
-0.983971,-0.998885
-0.983659,-0.998863
-0.983348,-0.998840
-0.983036,-0.998818
-0.982724,-0.998795
-0.982412,-0.998772
-0.982099,-0.998749
-0.981787,-0.998727
-0.981475,-0.998704
-0.981162,-0.998681
-0.980849,-0.998658
-0.980537,-0.998635
-0.980224,-0.998612
-0.979911,-0.998589
-0.979597,-0.998566
-0.979284,-0.998543
-0.978971,-0.998519
-0.978657,-0.998496
-0.978343,-0.998473
-0.978029,-0.998449
-0.977715,-0.998426
-0.977401,-0.998403
-0.977087,-0.998379
-0.976773,-0.998356
-0.976458,-0.998332
-0.976144,-0.998309
-0.975829,-0.998285
-0.975514,-0.998261
-0.975199,-0.998238
-0.974884,-0.998214
-0.974569,-0.998190
-0.974253,-0.998166
-0.973938,-0.998142
-0.973622,-0.998118
-0.973307,-0.998094
-0.972991,-0.998070
-0.972675,-0.998046
-0.972359,-0.998022
-0.972042,-0.997998
-0.971726,-0.997974
-0.971409,-0.997950
-0.971093,-0.997925
-0.970776,-0.997901
-0.970459,-0.997877
-0.970142,-0.997852
-0.969825,-0.997828
-0.969508,-0.997804
-0.969190,-0.997779
-0.968873,-0.997754
-0.968555,-0.997730
-0.968238,-0.997705
-0.967920,-0.997680
-0.967602,-0.997656
-0.967283,-0.997631
-0.966965,-0.997606
-0.966647,-0.997581
-0.966328,-0.997556
-0.966010,-0.997531
-0.965691,-0.997506
-0.965372,-0.997481
-0.965053,-0.997456
-0.964734,-0.997431
-0.964414,-0.997406
-0.964095,-0.997381
-0.963776,-0.997356
-0.963456,-0.997330
-0.963136,-0.997305
-0.962816,-0.997279
-0.962496,-0.997254
-0.962176,-0.997229
-0.961856,-0.997203
-0.961535,-0.997178
-0.961215,-0.997152
-0.960894,-0.997126
-0.960573,-0.997101
-0.960252,-0.997075
-0.959931,-0.997049
-0.959610,-0.997023
-0.959289,-0.996997
-0.958967,-0.996972
-0.958646,-0.996946
-0.958324,-0.996920
-0.958002,-0.996894
-0.957680,-0.996868
-0.957358,-0.996841
-0.957036,-0.996815
-0.956713,-0.996789
-0.956391,-0.996763
-0.956068,-0.996737
-0.955746,-0.996710
-0.955423,-0.996684
-0.955100,-0.996657
-0.954777,-0.996631
-0.954453,-0.996604
-0.954130,-0.996578
-0.953807,-0.996551
-0.953483,-0.996525
-0.953159,-0.996498
-0.952835,-0.996471
-0.952511,-0.996445
-0.952187,-0.996418
-0.951863,-0.996391
-0.951539,-0.996364
-0.951214,-0.996337
-0.950889,-0.996310
-0.950565,-0.996283
-0.950240,-0.996256
-0.949915,-0.996229
-0.949590,-0.996202
-0.949264,-0.996175
-0.948939,-0.996147
-0.948613,-0.996120
-0.948288,-0.996093
-0.947962,-0.996065
-0.947636,-0.996038
-0.947310,-0.996010
-0.946984,-0.995983
-0.946657,-0.995955
-0.946331,-0.995928
-0.946004,-0.995900
-0.945678,-0.995873
-0.945351,-0.995845
-0.945024,-0.995817
-0.944697,-0.995789
-0.944370,-0.995761
-0.944042,-0.995734
-0.943715,-0.995706
-0.943387,-0.995678
-0.943060,-0.995650
-0.942732,-0.995622
-0.942404,-0.995593
-0.942076,-0.995565
-0.941747,-0.995537
-0.941419,-0.995509
-0.941091,-0.995481
-0.940762,-0.995452
-0.940433,-0.995424
-0.940104,-0.995396
-0.939775,-0.995367
-0.939446,-0.995339
-0.939117,-0.995310
-0.938788,-0.995281
-0.938458,-0.995253
-0.938128,-0.995224
-0.937799,-0.995195
-0.937469,-0.995167
-0.937139,-0.995138
-0.936809,-0.995109
-0.936478,-0.995080
-0.936148,-0.995051
-0.935817,-0.995022
-0.935487,-0.994993
-0.935156,-0.994964
-0.934825,-0.994935
-0.934494,-0.994906
-0.934163,-0.994877
-0.933831,-0.994848
-0.933500,-0.994818
-0.933168,-0.994789
-0.932837,-0.994760
-0.932505,-0.994730
-0.932173,-0.994701
-0.931841,-0.994671
-0.931508,-0.994642
-0.931176,-0.994612
-0.930844,-0.994582
-0.930511,-0.994553
-0.930178,-0.994523
-0.929845,-0.994493
-0.929512,-0.994463
-0.929179,-0.994434
-0.928846,-0.994404
-0.928513,-0.994374
-0.928179,-0.994344
-0.927845,-0.994314
-0.927512,-0.994284
-0.927178,-0.994254
-0.926844,-0.994223
-0.926509,-0.994193
-0.926175,-0.994163
-0.925841,-0.994133
-0.925506,-0.994102
-0.925172,-0.994072
-0.924837,-0.994042
-0.924502,-0.994011
-0.924167,-0.993981
-0.923831,-0.993950
-0.923496,-0.993920
-0.923161,-0.993889
-0.922825,-0.993858
-0.922489,-0.993828
-0.922153,-0.993797
-0.921818,-0.993766
-0.921481,-0.993735
-0.921145,-0.993704
-0.920809,-0.993673
-0.920472,-0.993642
-0.920136,-0.993611
-0.919799,-0.993580
-0.919462,-0.993549
-0.919125,-0.993518
-0.918788,-0.993487
-0.918450,-0.993455
-0.918113,-0.993424
-0.917776,-0.993393
-0.917438,-0.993361
-0.917100,-0.993330
-0.916762,-0.993299
-0.916424,-0.993267
-0.916086,-0.993236
-0.915747,-0.993204
-0.915409,-0.993172
-0.915070,-0.993141
-0.914732,-0.993109
-0.914393,-0.993077
-0.914054,-0.993045
-0.913715,-0.993013
-0.913376,-0.992981
-0.913036,-0.992950
-0.912697,-0.992918
-0.912357,-0.992886
-0.912017,-0.992853
-0.911677,-0.992821
-0.911337,-0.992789
-0.910997,-0.992757
-0.910657,-0.992725
-0.910316,-0.992692
-0.909976,-0.992660
-0.909635,-0.992628
-0.909294,-0.992595
-0.908953,-0.992563
-0.908612,-0.992530
-0.908271,-0.992498
-0.907930,-0.992465
-0.907588,-0.992432
-0.907247,-0.992400
-0.906905,-0.992367
-0.906563,-0.992334
-0.906221,-0.992301
-0.905879,-0.992268
-0.905537,-0.992235
-0.905194,-0.992203
-0.904852,-0.992169
-0.904509,-0.992136
-0.904167,-0.992103
